# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-06-26 19:31:26 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11452500 CACHE C A YOLO CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11452500
#            TS   parameter     Description
#         15900       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	15900_00060	15900_00060_cd
USGS	11452500	2019-05-03 06:15	PDT	61.1	A
USGS	11452500	2019-05-03 06:30	PDT	61.1	A
USGS	11452500	2019-05-03 06:45	PDT	61.1	A
USGS	11452500	2019-05-03 07:00	PDT	58.9	A
USGS	11452500	2019-05-03 07:15	PDT	58.9	A
USGS	11452500	2019-05-03 07:30	PDT	57.8	A
USGS	11452500	2019-05-03 07:45	PDT	57.8	A
USGS	11452500	2019-05-03 08:00	PDT	58.8	A
USGS	11452500	2019-05-03 08:15	PDT	59.9	A
USGS	11452500	2019-05-03 08:30	PDT	59.8	A
USGS	11452500	2019-05-03 08:45	PDT	58.7	A
USGS	11452500	2019-05-03 09:00	PDT	58.7	A
USGS	11452500	2019-05-03 09:15	PDT	59.8	A
USGS	11452500	2019-05-03 09:30	PDT	58.7	A
USGS	11452500	2019-05-03 09:45	PDT	60.8	A
USGS	11452500	2019-05-03 10:00	PDT	58.7	A
USGS	11452500	2019-05-03 10:15	PDT	56.5	A
USGS	11452500	2019-05-03 10:30	PDT	57.6	A
USGS	11452500	2019-05-03 10:45	PDT	58.6	A
USGS	11452500	2019-05-03 11:00	PDT	57.5	A
USGS	11452500	2019-05-03 11:15	PDT	57.5	A
USGS	11452500	2019-05-03 11:30	PDT	56.4	A
USGS	11452500	2019-05-03 11:45	PDT	57.5	A
USGS	11452500	2019-05-03 12:00	PDT	58.5	A
USGS	11452500	2019-05-03 12:15	PDT	56.4	A
USGS	11452500	2019-05-03 12:30	PDT	58.5	A
USGS	11452500	2019-05-03 12:45	PDT	58.5	A
USGS	11452500	2019-05-03 13:00	PDT	57.4	A
USGS	11452500	2019-05-03 13:15	PDT	57.4	A
USGS	11452500	2019-05-03 13:30	PDT	57.3	A
USGS	11452500	2019-05-03 13:45	PDT	56.3	A
USGS	11452500	2019-05-03 14:00	PDT	57.3	A
USGS	11452500	2019-05-03 14:15	PDT	56.2	A
USGS	11452500	2019-05-03 14:30	PDT	57.3	A
USGS	11452500	2019-05-03 14:45	PDT	57.3	A
USGS	11452500	2019-05-03 15:00	PDT	58.3	A
USGS	11452500	2019-05-03 15:15	PDT	56.2	A
USGS	11452500	2019-05-03 15:30	PDT	57.2	A
USGS	11452500	2019-05-03 15:45	PDT	57.2	A
USGS	11452500	2019-05-03 16:00	PDT	57.2	A
USGS	11452500	2019-05-03 16:15	PDT	56.1	A
USGS	11452500	2019-05-03 16:30	PDT	56.1	A
USGS	11452500	2019-05-03 16:45	PDT	56.1	A
USGS	11452500	2019-05-03 17:00	PDT	54.0	A
USGS	11452500	2019-05-03 17:15	PDT	55.0	A
USGS	11452500	2019-05-03 17:30	PDT	53.9	A
USGS	11452500	2019-05-03 17:45	PDT	57.0	A
USGS	11452500	2019-05-03 18:00	PDT	53.9	A
USGS	11452500	2019-05-03 18:15	PDT	53.9	A
USGS	11452500	2019-05-03 18:30	PDT	52.8	A
USGS	11452500	2019-05-03 18:45	PDT	54.9	A
USGS	11452500	2019-05-03 19:00	PDT	52.8	A
USGS	11452500	2019-05-03 19:15	PDT	52.8	A
USGS	11452500	2019-05-03 19:30	PDT	52.8	A
USGS	11452500	2019-05-03 19:45	PDT	53.8	A
USGS	11452500	2019-05-03 20:00	PDT	52.7	A
USGS	11452500	2019-05-03 20:15	PDT	51.7	A
USGS	11452500	2019-05-03 20:30	PDT	53.7	A
USGS	11452500	2019-05-03 20:45	PDT	51.7	A
USGS	11452500	2019-05-03 21:00	PDT	52.7	A
USGS	11452500	2019-05-03 21:15	PDT	52.7	A
USGS	11452500	2019-05-03 21:30	PDT	51.6	A
USGS	11452500	2019-05-03 21:45	PDT	50.6	A
USGS	11452500	2019-05-03 22:00	PDT	51.6	A
USGS	11452500	2019-05-03 22:15	PDT	51.6	A
USGS	11452500	2019-05-03 22:30	PDT	50.6	A
USGS	11452500	2019-05-03 22:45	PDT	52.6	A
USGS	11452500	2019-05-03 23:00	PDT	50.5	A
USGS	11452500	2019-05-03 23:15	PDT	49.5	A
USGS	11452500	2019-05-03 23:30	PDT	50.5	A
USGS	11452500	2019-05-03 23:45	PDT	50.5	A
USGS	11452500	2019-05-04 00:00	PDT	49.5	A
USGS	11452500	2019-05-04 00:15	PDT	50.5	A
USGS	11452500	2019-05-04 00:30	PDT	50.4	A
USGS	11452500	2019-05-04 00:45	PDT	50.4	A
USGS	11452500	2019-05-04 01:00	PDT	50.4	A
USGS	11452500	2019-05-04 01:15	PDT	49.4	A
USGS	11452500	2019-05-04 01:30	PDT	49.4	A
USGS	11452500	2019-05-04 01:45	PDT	49.4	A
USGS	11452500	2019-05-04 02:00	PDT	49.4	A
USGS	11452500	2019-05-04 02:15	PDT	48.4	A
USGS	11452500	2019-05-04 02:30	PDT	48.3	A
USGS	11452500	2019-05-04 02:45	PDT	48.3	A
USGS	11452500	2019-05-04 03:00	PDT	48.3	A
USGS	11452500	2019-05-04 03:15	PDT	47.3	A
USGS	11452500	2019-05-04 03:30	PDT	49.3	A
USGS	11452500	2019-05-04 03:45	PDT	48.3	A
USGS	11452500	2019-05-04 04:00	PDT	48.2	A
USGS	11452500	2019-05-04 04:15	PDT	50.2	A
USGS	11452500	2019-05-04 04:30	PDT	50.2	A
USGS	11452500	2019-05-04 04:45	PDT	51.1	A
USGS	11452500	2019-05-04 05:00	PDT	52.1	A
USGS	11452500	2019-05-04 05:15	PDT	50.1	A
USGS	11452500	2019-05-04 05:30	PDT	50.1	A
USGS	11452500	2019-05-04 05:45	PDT	51.1	A
USGS	11452500	2019-05-04 06:00	PDT	49.1	A
USGS	11452500	2019-05-04 06:15	PDT	50.0	A
USGS	11452500	2019-05-04 06:30	PDT	50.0	A
USGS	11452500	2019-05-04 06:45	PDT	50.0	A
USGS	11452500	2019-05-04 07:00	PDT	50.0	A
USGS	11452500	2019-05-04 07:15	PDT	50.0	A
USGS	11452500	2019-05-04 07:30	PDT	50.0	A
USGS	11452500	2019-05-04 07:45	PDT	49.0	A
USGS	11452500	2019-05-04 08:00	PDT	49.0	A
USGS	11452500	2019-05-04 08:15	PDT	48.0	A
USGS	11452500	2019-05-04 08:30	PDT	49.9	A
USGS	11452500	2019-05-04 08:45	PDT	47.9	A
USGS	11452500	2019-05-04 09:00	PDT	47.9	A
USGS	11452500	2019-05-04 09:15	PDT	49.8	A
USGS	11452500	2019-05-04 09:30	PDT	49.8	A
USGS	11452500	2019-05-04 09:45	PDT	48.8	A
USGS	11452500	2019-05-04 10:00	PDT	49.8	A
USGS	11452500	2019-05-04 10:15	PDT	48.8	A
USGS	11452500	2019-05-04 10:30	PDT	49.8	A
USGS	11452500	2019-05-04 10:45	PDT	48.8	A
USGS	11452500	2019-05-04 11:00	PDT	48.8	A
USGS	11452500	2019-05-04 11:15	PDT	48.7	A
USGS	11452500	2019-05-04 11:30	PDT	47.8	A
USGS	11452500	2019-05-04 11:45	PDT	49.7	A
USGS	11452500	2019-05-04 12:00	PDT	48.7	A
USGS	11452500	2019-05-04 12:15	PDT	48.7	A
USGS	11452500	2019-05-04 12:30	PDT	48.7	A
USGS	11452500	2019-05-04 12:45	PDT	48.6	A
USGS	11452500	2019-05-04 13:00	PDT	48.6	A
USGS	11452500	2019-05-04 13:15	PDT	47.6	A
USGS	11452500	2019-05-04 13:30	PDT	48.6	A
USGS	11452500	2019-05-04 13:45	PDT	47.6	A
USGS	11452500	2019-05-04 14:00	PDT	48.6	A
USGS	11452500	2019-05-04 14:15	PDT	48.5	A
USGS	11452500	2019-05-04 14:30	PDT	47.6	A
USGS	11452500	2019-05-04 14:45	PDT	48.5	A
USGS	11452500	2019-05-04 15:00	PDT	48.5	A
USGS	11452500	2019-05-04 15:15	PDT	48.5	A
USGS	11452500	2019-05-04 15:30	PDT	48.5	A
USGS	11452500	2019-05-04 15:45	PDT	47.5	A
USGS	11452500	2019-05-04 16:00	PDT	48.4	A
USGS	11452500	2019-05-04 16:15	PDT	47.4	A
USGS	11452500	2019-05-04 16:30	PDT	47.4	A
USGS	11452500	2019-05-04 16:45	PDT	48.4	A
USGS	11452500	2019-05-04 17:00	PDT	47.4	A
USGS	11452500	2019-05-04 17:15	PDT	47.4	A
USGS	11452500	2019-05-04 17:30	PDT	47.4	A
USGS	11452500	2019-05-04 17:45	PDT	47.3	A
USGS	11452500	2019-05-04 18:00	PDT	47.3	A
USGS	11452500	2019-05-04 18:15	PDT	46.4	A
USGS	11452500	2019-05-04 18:30	PDT	46.3	A
USGS	11452500	2019-05-04 18:45	PDT	46.3	A
USGS	11452500	2019-05-04 19:00	PDT	46.3	A
USGS	11452500	2019-05-04 19:15	PDT	45.4	A
USGS	11452500	2019-05-04 19:30	PDT	46.3	A
USGS	11452500	2019-05-04 19:45	PDT	45.3	A
USGS	11452500	2019-05-04 20:00	PDT	47.2	A
USGS	11452500	2019-05-04 20:15	PDT	46.2	A
USGS	11452500	2019-05-04 20:30	PDT	46.2	A
USGS	11452500	2019-05-04 20:45	PDT	47.1	A
USGS	11452500	2019-05-04 21:00	PDT	46.2	A
USGS	11452500	2019-05-04 21:15	PDT	45.2	A
USGS	11452500	2019-05-04 21:30	PDT	46.2	A
USGS	11452500	2019-05-04 21:45	PDT	47.1	A
USGS	11452500	2019-05-04 22:00	PDT	46.1	A
USGS	11452500	2019-05-04 22:15	PDT	45.2	A
USGS	11452500	2019-05-04 22:30	PDT	46.1	A
USGS	11452500	2019-05-04 22:45	PDT	46.1	A
USGS	11452500	2019-05-04 23:00	PDT	47.0	A
USGS	11452500	2019-05-04 23:15	PDT	46.0	A
USGS	11452500	2019-05-04 23:30	PDT	46.0	A
USGS	11452500	2019-05-04 23:45	PDT	47.0	A
USGS	11452500	2019-05-05 00:00	PDT	47.9	A
USGS	11452500	2019-05-05 00:15	PDT	46.0	A
USGS	11452500	2019-05-05 00:30	PDT	46.0	A
USGS	11452500	2019-05-05 00:45	PDT	45.9	A
USGS	11452500	2019-05-05 01:00	PDT	46.9	A
USGS	11452500	2019-05-05 01:15	PDT	46.9	A
USGS	11452500	2019-05-05 01:30	PDT	45.9	A
USGS	11452500	2019-05-05 01:45	PDT	45.9	A
USGS	11452500	2019-05-05 02:00	PDT	44.9	A
USGS	11452500	2019-05-05 02:15	PDT	46.8	A
USGS	11452500	2019-05-05 02:30	PDT	45.8	A
USGS	11452500	2019-05-05 02:45	PDT	45.8	A
USGS	11452500	2019-05-05 03:00	PDT	46.7	A
USGS	11452500	2019-05-05 03:15	PDT	45.8	A
USGS	11452500	2019-05-05 03:30	PDT	45.8	A
USGS	11452500	2019-05-05 03:45	PDT	46.7	A
USGS	11452500	2019-05-05 04:00	PDT	46.7	A
USGS	11452500	2019-05-05 04:15	PDT	46.7	A
USGS	11452500	2019-05-05 04:30	PDT	46.6	A
USGS	11452500	2019-05-05 04:45	PDT	46.6	A
USGS	11452500	2019-05-05 05:00	PDT	46.6	A
USGS	11452500	2019-05-05 05:15	PDT	45.7	A
USGS	11452500	2019-05-05 05:30	PDT	45.6	A
USGS	11452500	2019-05-05 05:45	PDT	46.6	A
USGS	11452500	2019-05-05 06:00	PDT	46.5	A
USGS	11452500	2019-05-05 06:15	PDT	47.5	A
USGS	11452500	2019-05-05 06:30	PDT	46.5	A
USGS	11452500	2019-05-05 06:45	PDT	44.6	A
USGS	11452500	2019-05-05 07:00	PDT	46.5	A
USGS	11452500	2019-05-05 07:15	PDT	45.5	A
USGS	11452500	2019-05-05 07:30	PDT	46.5	A
USGS	11452500	2019-05-05 07:45	PDT	45.5	A
USGS	11452500	2019-05-05 08:00	PDT	44.5	A
USGS	11452500	2019-05-05 08:15	PDT	44.5	A
USGS	11452500	2019-05-05 08:30	PDT	45.4	A
USGS	11452500	2019-05-05 08:45	PDT	47.3	A
USGS	11452500	2019-05-05 09:00	PDT	46.4	A
USGS	11452500	2019-05-05 09:15	PDT	46.3	A
USGS	11452500	2019-05-05 09:30	PDT	45.4	A
USGS	11452500	2019-05-05 09:45	PDT	46.3	A
USGS	11452500	2019-05-05 10:00	PDT	45.4	A
USGS	11452500	2019-05-05 10:15	PDT	46.3	A
USGS	11452500	2019-05-05 10:30	PDT	44.4	A
USGS	11452500	2019-05-05 10:45	PDT	46.2	A
USGS	11452500	2019-05-05 11:00	PDT	45.3	A
USGS	11452500	2019-05-05 11:15	PDT	46.2	A
USGS	11452500	2019-05-05 11:30	PDT	45.3	A
USGS	11452500	2019-05-05 11:45	PDT	44.3	A
USGS	11452500	2019-05-05 12:00	PDT	45.2	A
USGS	11452500	2019-05-05 12:15	PDT	45.2	A
USGS	11452500	2019-05-05 12:30	PDT	46.1	A
USGS	11452500	2019-05-05 12:45	PDT	45.2	A
USGS	11452500	2019-05-05 13:00	PDT	46.1	A
USGS	11452500	2019-05-05 13:15	PDT	46.1	A
USGS	11452500	2019-05-05 13:30	PDT	47.0	A
USGS	11452500	2019-05-05 13:45	PDT	46.0	A
USGS	11452500	2019-05-05 14:00	PDT	45.1	A
USGS	11452500	2019-05-05 14:15	PDT	47.0	A
USGS	11452500	2019-05-05 14:30	PDT	45.1	A
USGS	11452500	2019-05-05 14:45	PDT	46.0	A
USGS	11452500	2019-05-05 15:00	PDT	44.1	A
USGS	11452500	2019-05-05 15:15	PDT	45.0	A
USGS	11452500	2019-05-05 15:30	PDT	45.0	A
USGS	11452500	2019-05-05 15:45	PDT	45.9	A
USGS	11452500	2019-05-05 16:00	PDT	45.0	A
USGS	11452500	2019-05-05 16:15	PDT	45.0	A
USGS	11452500	2019-05-05 16:30	PDT	44.0	A
USGS	11452500	2019-05-05 16:45	PDT	44.9	A
USGS	11452500	2019-05-05 17:00	PDT	44.9	A
USGS	11452500	2019-05-05 17:15	PDT	44.0	A
USGS	11452500	2019-05-05 17:30	PDT	44.9	A
USGS	11452500	2019-05-05 17:45	PDT	43.9	A
USGS	11452500	2019-05-05 18:00	PDT	45.8	A
USGS	11452500	2019-05-05 18:15	PDT	44.8	A
USGS	11452500	2019-05-05 18:30	PDT	44.8	A
USGS	11452500	2019-05-05 18:45	PDT	44.8	A
USGS	11452500	2019-05-05 19:00	PDT	45.7	A
USGS	11452500	2019-05-05 19:15	PDT	44.8	A
USGS	11452500	2019-05-05 19:30	PDT	44.7	A
USGS	11452500	2019-05-05 19:45	PDT	45.7	A
USGS	11452500	2019-05-05 20:00	PDT	45.6	A
USGS	11452500	2019-05-05 20:15	PDT	46.6	A
USGS	11452500	2019-05-05 20:30	PDT	45.6	A
USGS	11452500	2019-05-05 20:45	PDT	46.5	A
USGS	11452500	2019-05-05 21:00	PDT	46.5	A
USGS	11452500	2019-05-05 21:15	PDT	46.5	A
USGS	11452500	2019-05-05 21:30	PDT	47.4	A
USGS	11452500	2019-05-05 21:45	PDT	46.5	A
USGS	11452500	2019-05-05 22:00	PDT	47.4	A
USGS	11452500	2019-05-05 22:15	PDT	47.4	A
USGS	11452500	2019-05-05 22:30	PDT	48.3	A
USGS	11452500	2019-05-05 22:45	PDT	48.3	A
USGS	11452500	2019-05-05 23:00	PDT	49.3	A
USGS	11452500	2019-05-05 23:15	PDT	47.3	A
USGS	11452500	2019-05-05 23:30	PDT	49.3	A
USGS	11452500	2019-05-05 23:45	PDT	48.3	A
USGS	11452500	2019-05-06 00:00	PDT	49.2	A
USGS	11452500	2019-05-06 00:15	PDT	50.2	A
USGS	11452500	2019-05-06 00:30	PDT	50.2	A
USGS	11452500	2019-05-06 00:45	PDT	49.2	A
USGS	11452500	2019-05-06 01:00	PDT	50.1	A
USGS	11452500	2019-05-06 01:15	PDT	51.1	A
USGS	11452500	2019-05-06 01:30	PDT	50.1	A
USGS	11452500	2019-05-06 01:45	PDT	51.1	A
USGS	11452500	2019-05-06 02:00	PDT	50.1	A
USGS	11452500	2019-05-06 02:15	PDT	50.1	A
USGS	11452500	2019-05-06 02:30	PDT	51.0	A
USGS	11452500	2019-05-06 02:45	PDT	52.0	A
USGS	11452500	2019-05-06 03:00	PDT	52.0	A
USGS	11452500	2019-05-06 03:15	PDT	52.0	A
USGS	11452500	2019-05-06 03:30	PDT	52.0	A
USGS	11452500	2019-05-06 03:45	PDT	50.9	A
USGS	11452500	2019-05-06 04:00	PDT	50.9	A
USGS	11452500	2019-05-06 04:15	PDT	52.9	A
USGS	11452500	2019-05-06 04:30	PDT	49.9	A
USGS	11452500	2019-05-06 04:45	PDT	52.9	A
USGS	11452500	2019-05-06 05:00	PDT	52.9	A
USGS	11452500	2019-05-06 05:15	PDT	51.9	A
USGS	11452500	2019-05-06 05:30	PDT	47.9	A
USGS	11452500	2019-05-06 05:45	PDT	49.8	A
USGS	11452500	2019-05-06 06:00	PDT	50.8	A
USGS	11452500	2019-05-06 06:15	PDT	51.8	A
USGS	11452500	2019-05-06 06:30	PDT	50.8	A
USGS	11452500	2019-05-06 06:45	PDT	50.7	A
USGS	11452500	2019-05-06 07:00	PDT	50.7	A
USGS	11452500	2019-05-06 07:15	PDT	50.7	A
USGS	11452500	2019-05-06 07:30	PDT	49.7	A
USGS	11452500	2019-05-06 07:45	PDT	49.7	A
USGS	11452500	2019-05-06 08:00	PDT	48.7	A
USGS	11452500	2019-05-06 08:15	PDT	49.7	A
USGS	11452500	2019-05-06 08:30	PDT	48.7	A
USGS	11452500	2019-05-06 08:45	PDT	49.6	A
USGS	11452500	2019-05-06 09:00	PDT	48.6	A
USGS	11452500	2019-05-06 09:15	PDT	48.6	A
USGS	11452500	2019-05-06 09:30	PDT	48.6	A
USGS	11452500	2019-05-06 09:45	PDT	47.6	A
USGS	11452500	2019-05-06 10:00	PDT	47.6	A
USGS	11452500	2019-05-06 10:15	PDT	47.6	A
USGS	11452500	2019-05-06 10:30	PDT	47.6	A
USGS	11452500	2019-05-06 10:45	PDT	46.6	A
USGS	11452500	2019-05-06 11:00	PDT	45.6	A
USGS	11452500	2019-05-06 11:15	PDT	46.6	A
USGS	11452500	2019-05-06 11:30	PDT	43.8	A
USGS	11452500	2019-05-06 11:45	PDT	44.7	A
USGS	11452500	2019-05-06 12:00	PDT	43.8	A
USGS	11452500	2019-05-06 12:15	PDT	43.8	A
USGS	11452500	2019-05-06 12:30	PDT	44.7	A
USGS	11452500	2019-05-06 12:45	PDT	44.7	A
USGS	11452500	2019-05-06 13:00	PDT	43.8	A
USGS	11452500	2019-05-06 13:15	PDT	42.8	A
USGS	11452500	2019-05-06 13:30	PDT	42.8	A
USGS	11452500	2019-05-06 13:45	PDT	43.8	A
USGS	11452500	2019-05-06 14:00	PDT	42.8	A
USGS	11452500	2019-05-06 14:15	PDT	42.8	A
USGS	11452500	2019-05-06 14:30	PDT	43.7	A
USGS	11452500	2019-05-06 14:45	PDT	42.8	A
USGS	11452500	2019-05-06 15:00	PDT	42.8	A
USGS	11452500	2019-05-06 15:15	PDT	41.9	A
USGS	11452500	2019-05-06 15:30	PDT	41.9	A
USGS	11452500	2019-05-06 15:45	PDT	42.8	A
USGS	11452500	2019-05-06 16:00	PDT	42.8	A
USGS	11452500	2019-05-06 16:15	PDT	42.8	A
USGS	11452500	2019-05-06 16:30	PDT	41.9	A
USGS	11452500	2019-05-06 16:45	PDT	42.8	A
USGS	11452500	2019-05-06 17:00	PDT	42.8	A
USGS	11452500	2019-05-06 17:15	PDT	42.8	A
USGS	11452500	2019-05-06 17:30	PDT	43.7	A
USGS	11452500	2019-05-06 17:45	PDT	43.7	A
USGS	11452500	2019-05-06 18:00	PDT	42.8	A
USGS	11452500	2019-05-06 18:15	PDT	43.7	A
USGS	11452500	2019-05-06 18:30	PDT	43.7	A
USGS	11452500	2019-05-06 18:45	PDT	42.8	A
USGS	11452500	2019-05-06 19:00	PDT	42.8	A
USGS	11452500	2019-05-06 19:15	PDT	42.8	A
USGS	11452500	2019-05-06 19:30	PDT	41.0	A
USGS	11452500	2019-05-06 19:45	PDT	42.8	A
USGS	11452500	2019-05-06 20:00	PDT	41.9	A
USGS	11452500	2019-05-06 20:15	PDT	41.9	A
USGS	11452500	2019-05-06 20:30	PDT	41.9	A
USGS	11452500	2019-05-06 20:45	PDT	42.8	A
USGS	11452500	2019-05-06 21:00	PDT	41.9	A
USGS	11452500	2019-05-06 21:15	PDT	42.8	A
USGS	11452500	2019-05-06 21:30	PDT	42.8	A
USGS	11452500	2019-05-06 21:45	PDT	43.7	A
USGS	11452500	2019-05-06 22:00	PDT	43.7	A
USGS	11452500	2019-05-06 22:15	PDT	43.7	A
USGS	11452500	2019-05-06 22:30	PDT	43.7	A
USGS	11452500	2019-05-06 22:45	PDT	45.5	A
USGS	11452500	2019-05-06 23:00	PDT	45.5	A
USGS	11452500	2019-05-06 23:15	PDT	44.6	A
USGS	11452500	2019-05-06 23:30	PDT	45.5	A
USGS	11452500	2019-05-06 23:45	PDT	44.6	A
USGS	11452500	2019-05-07 00:00	PDT	45.5	A
USGS	11452500	2019-05-07 00:15	PDT	46.5	A
USGS	11452500	2019-05-07 00:30	PDT	46.5	A
USGS	11452500	2019-05-07 00:45	PDT	45.5	A
USGS	11452500	2019-05-07 01:00	PDT	45.5	A
USGS	11452500	2019-05-07 01:15	PDT	46.5	A
USGS	11452500	2019-05-07 01:30	PDT	46.5	A
USGS	11452500	2019-05-07 01:45	PDT	46.5	A
USGS	11452500	2019-05-07 02:00	PDT	47.4	A
USGS	11452500	2019-05-07 02:15	PDT	47.4	A
USGS	11452500	2019-05-07 02:30	PDT	48.4	A
USGS	11452500	2019-05-07 02:45	PDT	49.3	A
USGS	11452500	2019-05-07 03:00	PDT	47.4	A
USGS	11452500	2019-05-07 03:15	PDT	48.4	A
USGS	11452500	2019-05-07 03:30	PDT	47.4	A
USGS	11452500	2019-05-07 03:45	PDT	48.4	A
USGS	11452500	2019-05-07 04:00	PDT	48.4	A
USGS	11452500	2019-05-07 04:15	PDT	48.4	A
USGS	11452500	2019-05-07 04:30	PDT	48.4	A
USGS	11452500	2019-05-07 04:45	PDT	48.4	A
USGS	11452500	2019-05-07 05:00	PDT	47.4	A
USGS	11452500	2019-05-07 05:15	PDT	49.3	A
USGS	11452500	2019-05-07 05:30	PDT	48.3	A
USGS	11452500	2019-05-07 05:45	PDT	48.3	A
USGS	11452500	2019-05-07 06:00	PDT	48.3	A
USGS	11452500	2019-05-07 06:15	PDT	48.3	A
USGS	11452500	2019-05-07 06:30	PDT	47.4	A
USGS	11452500	2019-05-07 06:45	PDT	48.3	A
USGS	11452500	2019-05-07 07:00	PDT	48.3	A
USGS	11452500	2019-05-07 07:15	PDT	48.3	A
USGS	11452500	2019-05-07 07:30	PDT	48.3	A
USGS	11452500	2019-05-07 07:45	PDT	47.4	A
USGS	11452500	2019-05-07 08:00	PDT	48.3	A
USGS	11452500	2019-05-07 08:15	PDT	48.3	A
USGS	11452500	2019-05-07 08:30	PDT	48.3	A
USGS	11452500	2019-05-07 08:45	PDT	48.3	A
USGS	11452500	2019-05-07 09:00	PDT	48.3	A
USGS	11452500	2019-05-07 09:15	PDT	47.3	A
USGS	11452500	2019-05-07 09:30	PDT	48.3	A
USGS	11452500	2019-05-07 09:45	PDT	47.3	A
USGS	11452500	2019-05-07 10:00	PDT	47.3	A
USGS	11452500	2019-05-07 10:15	PDT	48.3	A
USGS	11452500	2019-05-07 10:30	PDT	47.3	A
USGS	11452500	2019-05-07 10:45	PDT	46.4	A
USGS	11452500	2019-05-07 11:00	PDT	46.4	A
USGS	11452500	2019-05-07 11:15	PDT	46.4	A
USGS	11452500	2019-05-07 11:30	PDT	45.4	A
USGS	11452500	2019-05-07 11:45	PDT	45.4	A
USGS	11452500	2019-05-07 12:00	PDT	45.4	A
USGS	11452500	2019-05-07 12:15	PDT	44.5	A
USGS	11452500	2019-05-07 12:30	PDT	45.4	A
USGS	11452500	2019-05-07 12:45	PDT	43.6	A
USGS	11452500	2019-05-07 13:00	PDT	41.8	A
USGS	11452500	2019-05-07 13:15	PDT	43.6	A
USGS	11452500	2019-05-07 13:30	PDT	44.5	A
USGS	11452500	2019-05-07 13:45	PDT	43.6	A
USGS	11452500	2019-05-07 14:00	PDT	43.6	A
USGS	11452500	2019-05-07 14:15	PDT	43.6	A
USGS	11452500	2019-05-07 14:30	PDT	43.6	A
USGS	11452500	2019-05-07 14:45	PDT	44.5	A
USGS	11452500	2019-05-07 15:00	PDT	43.6	A
USGS	11452500	2019-05-07 15:15	PDT	44.5	A
USGS	11452500	2019-05-07 15:30	PDT	44.5	A
USGS	11452500	2019-05-07 15:45	PDT	45.4	A
USGS	11452500	2019-05-07 16:00	PDT	43.5	A
USGS	11452500	2019-05-07 16:15	PDT	43.5	A
USGS	11452500	2019-05-07 16:30	PDT	43.5	A
USGS	11452500	2019-05-07 16:45	PDT	43.5	A
USGS	11452500	2019-05-07 17:00	PDT	45.4	A
USGS	11452500	2019-05-07 17:15	PDT	45.4	A
USGS	11452500	2019-05-07 17:30	PDT	43.5	A
USGS	11452500	2019-05-07 17:45	PDT	43.5	A
USGS	11452500	2019-05-07 18:00	PDT	42.6	A
USGS	11452500	2019-05-07 18:15	PDT	41.7	A
USGS	11452500	2019-05-07 18:30	PDT	42.6	A
USGS	11452500	2019-05-07 18:45	PDT	41.7	A
USGS	11452500	2019-05-07 19:00	PDT	41.7	A
USGS	11452500	2019-05-07 19:15	PDT	42.6	A
USGS	11452500	2019-05-07 19:30	PDT	42.6	A
USGS	11452500	2019-05-07 19:45	PDT	42.6	A
USGS	11452500	2019-05-07 20:00	PDT	41.7	A
USGS	11452500	2019-05-07 20:15	PDT	41.7	A
USGS	11452500	2019-05-07 20:30	PDT	41.7	A
USGS	11452500	2019-05-07 20:45	PDT	40.8	A
USGS	11452500	2019-05-07 21:00	PDT	39.9	A
USGS	11452500	2019-05-07 21:15	PDT	39.9	A
USGS	11452500	2019-05-07 21:30	PDT	40.8	A
USGS	11452500	2019-05-07 21:45	PDT	40.8	A
USGS	11452500	2019-05-07 22:00	PDT	40.8	A
USGS	11452500	2019-05-07 22:15	PDT	39.9	A
USGS	11452500	2019-05-07 22:30	PDT	40.8	A
USGS	11452500	2019-05-07 22:45	PDT	40.8	A
USGS	11452500	2019-05-07 23:00	PDT	40.8	A
USGS	11452500	2019-05-07 23:15	PDT	41.7	A
USGS	11452500	2019-05-07 23:30	PDT	40.8	A
USGS	11452500	2019-05-07 23:45	PDT	40.8	A
USGS	11452500	2019-05-08 00:00	PDT	41.7	A
USGS	11452500	2019-05-08 00:15	PDT	41.7	A
USGS	11452500	2019-05-08 00:30	PDT	42.6	A
USGS	11452500	2019-05-08 00:45	PDT	42.6	A
USGS	11452500	2019-05-08 01:00	PDT	44.4	A
USGS	11452500	2019-05-08 01:15	PDT	43.5	A
USGS	11452500	2019-05-08 01:30	PDT	43.5	A
USGS	11452500	2019-05-08 01:45	PDT	44.4	A
USGS	11452500	2019-05-08 02:00	PDT	45.3	A
USGS	11452500	2019-05-08 02:15	PDT	45.3	A
USGS	11452500	2019-05-08 02:30	PDT	45.3	A
